,position,company_name,rating,location,date_listed,salary
454,Data Analyst (m/w/d) in einem Großprojekt,univativ GmbH,"4,0",Stuttgart,vor 17 Tagen,
455,BI Data Analyst / Business Analyst (m/w/d) Schwerpunkt DAX,New Yorker,"3,2",Berlin-Schöneberg,Vor mehr als 30 Tagen,
456,Security Analyst,CRI Group,,Frankfurt am Main,vor 11 Tagen,
457,Senior Data Analyst (m/w/d),Hey Group GmbH,,Berlin,Vor mehr als 30 Tagen,
458,Financial Analyst - Accounting & Analysis,Saint Louis University,,Schwäbisch Hall,vor 18 Tagen,
459,Biotech Venture at Merantix - Machine Learning Engineer,Merantix,,Berlin,Vor mehr als 30 Tagen,
460,Data Analyst (m/w/d),Deutsche Post,"3,1",Monheim am Rhein,Vor mehr als 30 Tagen,
461,"Senior Business/Data Analyst, Senior Consultant (m/w)",ML! PA Consulting GmbH,,Berlin,Vor mehr als 30 Tagen,
462,Product Specialist Digital Analytics (m/f/d),Allianz Technology SE,"3,9",München,vor 7 Tagen,
463,Senior Business Intelligence Analyst (m/f/d),momox,"2,5",Berlin,Vor mehr als 30 Tagen,
464,Supply Chain Analyst Medical Repair Service (m/w/d),AIR TECCON GmbH,,Hamburg,vor 6 Tagen,
465,Business Analyst (m/w/d) im Bereich Business Intel,C&A,"4,1",Düsseldorf,vor 13 Tagen,
466,IT Systemadministrator (m/f/d),Artefact,,Duisburg,vor 10 Tagen,
467,Data Analyst (m/w/d) Automotive,FERCHAU,"3,4",Friedrichshafen,Vor mehr als 30 Tagen,
468,Senior Consultant - Apparel (m/f/d),​Fit Analytics GmbH,,Berlin,Vor mehr als 30 Tagen,
469,Product Manager,OLX Group,,Berlin,vor 26 Tagen,
493,Data/Web Analyst (m/w/d),XXXLutz,"3,0",Würzburg,Vor mehr als 30 Tagen,
498,Business Intelligence Analyst,Inkitt,,Berlin,Vor mehr als 30 Tagen,
504,eCommerce Analyst (m/f/d),Johnson & Johnson Family of Companies,"4,2",Kreis Neuss,Vor mehr als 30 Tagen,
505,Trainee Risk Data Analyst for Credit Decisions (m/w/d),UniCredit Bank,"3,9",München,Vor mehr als 30 Tagen,
509,Digital Marketing Specialist (m/w/d),Picnic Technologies,,Düsseldorf,vor 1 Tag,
511,Business Intelligence Analyst (m/w/d),Domino's Pizza Deutschland GmbH,"3,6",Hamburg,Vor mehr als 30 Tagen,
512,Digital Analyst,FUNKE MEDIENGRUPPE,"3,8",Berlin,Vor mehr als 30 Tagen,
513,Intern Research Operations (f/m/d),UniCredit Bank,"3,9",München,Vor mehr als 30 Tagen,
516,IT Solution Architect (m/f/d),Cegeka Deutschland GmbH,,Köln,vor 5 Tagen,
519,Werkstudent Legal (m/w/d),Arvato Payment Solutions GmbH,"3,5",Berlin,vor 5 Tagen,
520,Developer – Data Warehouse (m/w/d),Business Consulting House,,Frankfurt am Main,vor 20 Tagen,
522,Specialist (m|w|d) Global Inventory,Sartorius Stedim Biotech,"3,7",Göttingen,Vor mehr als 30 Tagen,
523,Analytics Engineer (m/f/d),Dematic,"3,6",Würzburg,Vor mehr als 30 Tagen,
524,AFC Modelling Analytics Analyst (m/w/d); 8 Vakanzen,Deutsche Bank,"3,8",Frankfurt am Main,Vor mehr als 30 Tagen,
525,Microsoft Exchange System Administrator,Serco Europe,"3,5",Köln,Vor mehr als 30 Tagen,
526,Senior Data Analyst (m/w/d),areto consulting gmbh,,Deutschland,Vor mehr als 30 Tagen,
528,(Senior) Web Analyst (m/f/d),Acanthos Ventures GmbH,,München,Vor mehr als 30 Tagen,
529,Data Engineer (m/w/d),TD Reply,,Berlin,Vor mehr als 30 Tagen,
530,Rechtsanwaltsfachangestellte im Forderungsmanagement (m/w/d),infoscore Forderungsmanagement GmbH,"3,5",Dortmund,Vor mehr als 30 Tagen,
532,Python Engineer,TrailStone Group,,Berlin,Vor mehr als 30 Tagen,
533,Senior Analyst (m/w/d) Business Modelling,ERGO Mobility Solutions,,Düsseldorf,Vor mehr als 30 Tagen,
534,Data Engineer (m/f),CID GmbH,"4,0",Freigericht,Vor mehr als 30 Tagen,
535,Global Payments Analytics Manager (m/f/x),HelloFresh,"3,2",Berlin,vor 4 Tagen,
536,Data Analyst / Datenbank Entwickler (m/w/d) in Stuttgart ges...,DEKRA SE,"3,6",Stuttgart,Vor mehr als 30 Tagen,
537,"Enterprise IT Architect, SOA (m/f/d)",Cegeka Deutschland GmbH,,Köln,vor 5 Tagen,
538,Business Analyst (m/w/d),PACT Communication,,München,Vor mehr als 30 Tagen,
539,Business Systems Support Specialist,Alexion Partners,,Köln,Vor mehr als 30 Tagen,
540,Machine Learning and Artificial Intelligence professional (m...,CID GmbH,"4,0",Freigericht,Vor mehr als 30 Tagen,
541,Naturwissenschaftler/ WINF/ WING als Prozessmanager (m/w/d),infoscore Forderungsmanagement GmbH,"3,5",Verl,Vor mehr als 30 Tagen,
542,Internship LS ACE,Merck KGaA,"3,9",Darmstadt,Vor mehr als 30 Tagen,
545,Compensation & Benefits Analyst (m/w/d),Michael Page,"3,5",Berlin,Vor mehr als 30 Tagen,70.000 € pro Jahr
546,Financial Analyst in CFO – Planning & Performance Management...,Allianz Global Corporate & Specialty,"3,9",München,Vor mehr als 30 Tagen,
547,Senior Data Scientist Reisendeninformation (w/m/d),Deutsche Bahn,"3,5",Frankfurt am Main,vor 25 Tagen,
549,Data Architect - Big Data,trivago,"4,1",Düsseldorf,Vor mehr als 30 Tagen,
550,en Product Owner (m/f/d) Analytics,MediaMarktSaturn Technology,,Ingolstadt,Vor mehr als 30 Tagen,
551,Business Analyst (m/w/d) Facharchitektur,R+V Allgemeine Versicherung AG,"3,5",Wiesbaden,Vor mehr als 30 Tagen,
553,Counterintelligence Subject Matter Expert,Booz Allen Hamilton,"3,9",Stuttgart,Vor mehr als 30 Tagen,
555,Analyst (m/w/d),BearingPoint,"3,7",Berlin,Vor mehr als 30 Tagen,
556,Senior Product Analyst (m/f/x),HelloFresh,"3,2",Berlin,vor 17 Tagen,
558,(Junior) Compliance Manager (m/w/d),BFS Finance Münster GmbH,"3,5",Berlin,vor 3 Tagen,
568,Consultant Digital Strategy (m/w/d),ALDI Nord,"2,7",Essen,Vor mehr als 30 Tagen,
569,Business Analyst (m/w/d) Data- & Application Governance,ING-DiBa AG,"4,0",Frankfurt am Main,Vor mehr als 30 Tagen,
570,Business Data Analyst (m/w/d),Michael Page,"3,5",Frankfurt am Main,Vor mehr als 30 Tagen,60.000 € pro Jahr
572,Field Service Analyst,ManTech International Corporation,"4,0",Wiesbaden,vor 12 Tagen,
573,Intern Credit Research for Corporate Bonds (f/m/d),UniCredit Bank,"3,9",München,Vor mehr als 30 Tagen,
574,Sales Manager Outbound - English Market (m/w/d),BFS Finance Münster GmbH,"3,5",Berlin,Vor mehr als 30 Tagen,
575,Business Intelligence Engineer,Amazon Development Center DEU,"3,6",Berlin,Vor mehr als 30 Tagen,
576,Network Administor,AXIANS,,Köln,Vor mehr als 30 Tagen,
579,Business Analyst (m/w/x),Deutsche Glasfaser Holding,,Borken,Vor mehr als 30 Tagen,
580,Big Data Analyst (gerne auch Junior) (m/w),iPAXX,,München,Vor mehr als 30 Tagen,
581,European ABS - Assistant Vice President,DBRS,,Frankfurt am Main,vor 19 Tagen,
582,Business Analyst (m/w/d) Data Management & Protection,ING-DiBa AG,"4,0",Frankfurt am Main,vor 27 Tagen,
583,Senior Data Analyst (m/w/d),Deutsche Telekom Technik GmbH,"4,3",Bonn,Vor mehr als 30 Tagen,
585,Senior Product Owner (f/m/x),Architrave,,Berlin,vor 20 Tagen,
586,Teamlead Digital Analytics,Flint Data,,Köln,Vor mehr als 30 Tagen,90.000 € - 100.000 € pro Jahr
588,Manager Regional Data Analyst (m/w/d) für Group Audit,Deutsche Bank,"3,8",Frankfurt am Main,vor 17 Tagen,
589,Data Scientist / Analyst (m/w/d),Visser van Baars Germany,,Köln,Vor mehr als 30 Tagen,
590,Clinical Solutions Analyst,UCB S.A.,"3,8",Monheim,Vor mehr als 30 Tagen,
591,Account Based Marketing Manager,Adjust,,Berlin,vor 12 Tagen,
592,Data Engineer / Data Analyst (m/w),iPAXX,,Frankfurt am Main,Vor mehr als 30 Tagen,
593,CSSP Cyber Hunt Threat Analyst,ECS Federal LLC,,Stuttgart,Vor mehr als 30 Tagen,
595,"Associate, Account Management",Pacific Investment Management Company LLC,,München,vor 13 Tagen,
596,Business Analyst,MagaLoop GmbH,,Berlin,Vor mehr als 30 Tagen,
597,Internship Data Analyst - German speaker (Berlin),PriceHubble,,Berlin,Vor mehr als 30 Tagen,
598,IT Professionals,Alexion Partners,,Berlin,Vor mehr als 30 Tagen,
599,Software Developer - 3597,ION,,Berlin,Vor mehr als 30 Tagen,
600,Sales Analyst (m/w/d),jameda GmbH,"4,7",Deutschland,vor 20 Tagen,
601,IT-Projektmanager / Business Analyst (m/w/d) Business Intell...,passport Business Engineering GmbH,,Hamburg,Vor mehr als 30 Tagen,
602,Big Data Analyst (m/w/d) im technischen Consulting,umlaut AG,,Aachen,Vor mehr als 30 Tagen,
603,Preventative Maintenance Coordinator- Kaiserslautern,IDS International,,Kaiserslautern,Vor mehr als 30 Tagen,
604,Growth Hacker (d/m/w),Rheingau Founders Portfolio,,Berlin,Vor mehr als 30 Tagen,30.000 € - 40.000 € pro Jahr
605,Senior Manager Data & Research Strategy (m/f/d),ALDI Nord,"2,7",Essen,Vor mehr als 30 Tagen,
606,Callcenter Agent - Kundenbetreuung (m/w/d) in Verl,infoscore Forderungsmanagement GmbH,"3,5",Verl,Vor mehr als 30 Tagen,
607,Data Scientist/Analyst (m/w/d) Big Data Automotive,FERCHAU,"3,4",Stuttgart,Vor mehr als 30 Tagen,
608,Senior QA Engineer,Klima,,Berlin,vor 7 Tagen,
609,"(Senior) Research Scientist - Logistics, Routing Optimisatio...",Delivery Hero,"3,7",Berlin,vor 19 Tagen,
610,Data Engineer (m/w/d),Peek & Cloppenburg,"3,7",Düsseldorf,Vor mehr als 30 Tagen,
611,Senior Software Analyst (m/f/d),Dematic,"3,6",Heusenstamm,Vor mehr als 30 Tagen,
612,Senior Field Marketing Manager D-A-CH (m/f/x),Freshworks,,Berlin,vor 5 Tagen,
613,(German speaking) Senior Data Scientist (d/f/m),Cognizant,"3,9",München,vor 16 Tagen,
614,Data Science & Analytics Transformation Lead (m/f/d),Bayer,"4,2",Berlin,vor 27 Tagen,
615,Arms Control Analyst,"Dynamis, Inc",,Ramstein-Miesenbach,Vor mehr als 30 Tagen,
616,S/4HANA Financial Analyst/Developer (f/m/d),ifb group,,München,Vor mehr als 30 Tagen,
617,Data Engineer (Mid to Senior),Alldus,,Berlin,vor 20 Tagen,
