,position,company_name,rating,location,date_listed,salary
350,Data Engineer,OPM Recruitment,,,Hace más de 30 días,
351,Cards Management Platform Specialist (Openbank),Santander,"3,6",,Hace más de 30 días,
352,"Analytic Consulting, Solutions Developer - Madrid",FICO,,,Hace más de 30 días,
353,Intermediate Software Engineer (Ruby),Devex,,,Hace más de 30 días,
354,"Reporting, BI Analyst, ETL, SQL, Excel, VBA, Power BI, Azure",Michael Page España,,,Hace más de 30 días,
355,English Commercial analyst CS,Page Personnel España,"2,6",,Hace más de 30 días,
356,Senior Software Engineer,Devex,,,Hace más de 30 días,
357,Solution Architect - Strategic Product Portfolio,Nestle,"4,1",,Hace más de 30 días,
358,Industrial Controller - Manufacturing,Michael Page España,,,Hace más de 30 días,
359,Backend Developer,Santander,"3,6",,Hace más de 30 días,
360,Android Developer,SQLI Spain,,,Hace más de 30 días,
361,Test Manager (m/f/x),ISG Personalmanagement GmbH,,,Hace más de 30 días,
362,Angular Developer,Norconsulting,,,hace 13 días,
363,Cloud Platform Engineer,Produban Servicios Informáticos Generales,,,Hace más de 30 días,
364,"Professional Services, Project Manager (Madrid) (Spanish & I...","Medallia, Inc.",,,hace 25 días,
365,Software Developer Senior,Roche,"4,2",,Hace más de 30 días,
366,Senior iOS Developer M/F,SQLI Spain,,,Hace más de 30 días,
367,Technical Lead - Signature Mgmt. (Processes Technology) (Ope...,Santander,"3,6",,Hace más de 30 días,
368,Software Architect (Madrid),Accenture,"4,0",,Hace más de 30 días,
369,• Senior Clinical Project Manager (home-based) -- Internal M...,IQVIA,"3,8",,hace 11 días,
370,.NET and/or Java Developer,Keysight Technologies,"3,9",,Hace más de 30 días,
371,Senior Digital Analyst - Leading Tobacco firm,Michael Page España,,,Hace más de 30 días,
372,"DevOps Engineer, Platform Services",Adevinta,,,Hace más de 30 días,
373,Cloud Platform Storage Technical Lead,Santander,"3,6",,hace 17 días,
374,Desarrollador Scala (H/M),Experis IT,"3,6",,Hace más de 30 días,
375,Cloud Platform System Technical Lead-SGT,Santander,"3,6",,hace 17 días,
376,Senior Software Test Automation Engineer (JavaScript),EPAM Systems,,,hace 25 días,
377,Information Security Engineer - SOC Analyst,Ryanair,"3,3",,hace 6 días,
378,Service Manager (Gestión de la Demanda BI) - Sector Media -...,Michael Page España,,,Hace más de 30 días,
379,Cloud Security Analyst/Consultant/Manager,Accenture,"4,0",,Hace más de 30 días,
380,Scrum Master (.NET Developer),Cigna,"3,7",,Hace más de 30 días,
381,Security Solution Architect (Temporary),Roche,"4,2",,Hace más de 30 días,
382,Senior Game Designer,ZeptoLab,,,Hace más de 30 días,
383,Senior Kafka DevOps Engineer m/w/d,Adevinta,,,Hace más de 30 días,
384,"DevOps Engineer, Platform Services (CRP)",Adevinta,,,Hace más de 30 días,
385,Security Engineer - Automatation Lead (Openbank),Santander,"3,6",,Hace más de 30 días,
386,Full Stack Developer with possible evolution to Project Mana...,Barkibu,,,Hace más de 30 días,
387,Senior Business Development Manager - Cloud Economics,AWS EMEA SARL (Spain Branch),"3,6",,Hace más de 30 días,
388,Mobile App Developer (Xamarin Engineer),Sage,"3,5","Barcelona, Barcelona provincia",Hace más de 30 días,
389,Junior Data Analyst,Mifarma Farmacia Online,,"Albacete, Albacete provincia",hace 16 días,
390,Information Technology – Business Analyst Internship (M/F),Procter & Gamble,"4,2","Madrid, Madrid provincia",hace 2 días,
391,Paid Media & Web Analyst Account Manager,DSD Planning Center,,"Madrid, Madrid provincia",hace 13 días,26.000€ - 30.000€ al año
392,WordPress Developer,netzstrategen,,"Barcelona, Barcelona provincia",Hace más de 30 días,
393,Junior Data Analyst,Mifarma Farmacia Online,,"Albacete, Albacete provincia",hace 16 días,
394,Back-end Web Developer,Netzstrategen,,"Barcelona, Barcelona provincia",Hace más de 30 días,36.000€ - 52.000€ al año
395,Mobile App Developer (Xamarin Engineer),Sage,"3,5","Barcelona, Barcelona provincia",Hace más de 30 días,
396,Information Technology – Business Analyst Internship (M/F),Procter & Gamble,"4,2","Madrid, Madrid provincia",hace 2 días,
397,Cyber Security Analyst,Twilio,,,Hace más de 30 días,
398,PLC Automation engineer (Rockwell),Idneo,,,Hace más de 30 días,
399,SOC MANAGER (CIBERSECURITY),Michael Page España,,,Hace más de 30 días,
400,Senior .NET Developer,Hays,"3,6",,hace 4 días,
401,"Technical Manager, Professional Services","Medallia, Inc.",,,Hace más de 30 días,
402,IS/IT Technology Expert - Identity and Access Management,Nestle,"4,1",,Hace más de 30 días,
403,Insight Analyst,Ryanair,"3,3",,Hace más de 30 días,
404,Azure Solution Designer,Cognizant,"3,9",,Hace más de 30 días,
405,French Account Payable Processor Analyst,Wodker Associates,,,Hace más de 30 días,
406,Business Process Automation Developer,TechData,"3,6",,Hace más de 30 días,
407,Vendor Specialist (French Speaking),Colt Technology Services,"4,0",,Hace más de 30 días,
408,SAP Functional Analyst,Airbus,"4,2",,Hace más de 30 días,
409,Data Engineer,OPM Recruitment,,,Hace más de 30 días,
410,Cards Management Platform Specialist (Openbank),Santander,"3,6",,Hace más de 30 días,
411,"Analytic Consulting, Solutions Developer - Madrid",FICO,,,Hace más de 30 días,
412,Intermediate Software Engineer (Ruby),Devex,,,Hace más de 30 días,
413,"Reporting, BI Analyst, ETL, SQL, Excel, VBA, Power BI, Azure",Michael Page España,,,Hace más de 30 días,
414,English Commercial analyst CS,Page Personnel España,"2,6",,Hace más de 30 días,
415,Senior Software Engineer,Devex,,,Hace más de 30 días,
416,Solution Architect - Strategic Product Portfolio,Nestle,"4,1",,Hace más de 30 días,
417,Industrial Controller - Manufacturing,Michael Page España,,,Hace más de 30 días,
418,Backend Developer,Santander,"3,6",,Hace más de 30 días,
419,Android Developer,SQLI Spain,,,Hace más de 30 días,
420,Test Manager (m/f/x),ISG Personalmanagement GmbH,,,Hace más de 30 días,
421,Angular Developer,Norconsulting,,,hace 13 días,
422,Cloud Platform Engineer,Produban Servicios Informáticos Generales,,,Hace más de 30 días,
423,"Professional Services, Project Manager (Madrid) (Spanish & I...","Medallia, Inc.",,,hace 25 días,
424,Software Developer Senior,Roche,"4,2",,Hace más de 30 días,
425,Senior iOS Developer M/F,SQLI Spain,,,Hace más de 30 días,
426,Technical Lead - Signature Mgmt. (Processes Technology) (Ope...,Santander,"3,6",,Hace más de 30 días,
427,Software Architect (Madrid),Accenture,"4,0",,Hace más de 30 días,
428,• Senior Clinical Project Manager (home-based) -- Internal M...,IQVIA,"3,8",,hace 11 días,
429,.NET and/or Java Developer,Keysight Technologies,"3,9",,Hace más de 30 días,
430,Senior Digital Analyst - Leading Tobacco firm,Michael Page España,,,Hace más de 30 días,
431,"DevOps Engineer, Platform Services",Adevinta,,,Hace más de 30 días,
432,Cloud Platform Storage Technical Lead,Santander,"3,6",,hace 17 días,
433,Desarrollador Scala (H/M),Experis IT,"3,6",,Hace más de 30 días,
434,Cloud Platform System Technical Lead-SGT,Santander,"3,6",,hace 17 días,
435,Senior Software Test Automation Engineer (JavaScript),EPAM Systems,,,hace 25 días,
436,Information Security Engineer - SOC Analyst,Ryanair,"3,3",,hace 6 días,
437,Service Manager (Gestión de la Demanda BI) - Sector Media -...,Michael Page España,,,Hace más de 30 días,
438,Cloud Security Analyst/Consultant/Manager,Accenture,"4,0",,Hace más de 30 días,
439,Scrum Master (.NET Developer),Cigna,"3,7",,Hace más de 30 días,
440,Security Solution Architect (Temporary),Roche,"4,2",,Hace más de 30 días,
441,Senior Game Designer,ZeptoLab,,,Hace más de 30 días,
442,Senior Kafka DevOps Engineer m/w/d,Adevinta,,,Hace más de 30 días,
443,"DevOps Engineer, Platform Services (CRP)",Adevinta,,,Hace más de 30 días,
444,Security Engineer - Automatation Lead (Openbank),Santander,"3,6",,Hace más de 30 días,
445,Full Stack Developer with possible evolution to Project Mana...,Barkibu,,,Hace más de 30 días,
446,Senior Business Development Manager - Cloud Economics,AWS EMEA SARL (Spain Branch),"3,6",,Hace más de 30 días,
447,Paid Media & Web Analyst Account Manager,DSD Planning Center,,"Madrid, Madrid provincia",hace 13 días,26.000€ - 30.000€ al año
448,WordPress Developer,netzstrategen,,"Barcelona, Barcelona provincia",Hace más de 30 días,
